Date,Close/Last,Volume,Open,High,Low,Day
04/16/2021,546.54,3209075,550.54,551.98,539.51,967
04/15/2021,549.22,3139050,544.17,553.49,542.66,968
04/14/2021,540.02,3740294,554.87,554.87,538.53,969
04/13/2021,553.73,2720344,557,559.75,550.3,970
04/12/2021,552.78,2944060,551.05,557.98,549.58,971
04/09/2021,555.31,2894034,552.69,556.9,547.11,972
04/08/2021,554.58,4309829,551.13,556.899,547.57,973
04/07/2021,546.99,2151319,543.5,549.64,541.45,974
04/06/2021,544.53,3474205,544.81,554.165,543.3,975
04/05/2021,540.67,3355904,540.01,542.85,529.23,976
04/01/2021,539.42,3938637,529.93,540.5,527.03,977
03/31/2021,521.66,3503111,515.675,528.13,515.44,978
03/30/2021,513.39,2418129,510.505,514.41,506.91,979
03/29/2021,513.95,3330049,505.66,518,504.4,980
03/26/2021,508.05,3467797,502.82,508.72,496.68,981
03/25/2021,502.86,4926764,516.99,518.53,497,982
03/24/2021,520.81,4102211,533.78,534.42,520,983
03/23/2021,535.09,5583461,529.87,543.12,529.4,984
03/22/2021,523.11,3360587,509.13,529.31,509.13,985
03/19/2021,512.18,4386360,504.96,513.19,501.63,986
03/18/2021,504.79,4096606,516.396,517.9,503.85,987
03/17/2021,524.44,2817376,522,528.3654,514.3,988
03/16/2021,524.03,3238888,524.47,533.42,523.21,989
03/15/2021,520.25,3485519,516.32,520.729,508.03,990
03/12/2021,518.02,3981743,512.5,526.51,506.59,991
03/11/2021,523.06,4714469,512.205,530.235,510.71,992
03/10/2021,504.54,3771484,513.5,518.97,504.25,993
03/09/2021,506.44,3470042,507.31,513.11,503.8221,994
03/08/2021,493.33,3981758,514.46,518.84,492.85,995
03/05/2021,516.39,5069973,511.98,517.76,498.7901,996
03/04/2021,511.29,5034792,521.5,531.5,507.68,997
03/03/2021,520.7,5362443,545.93,548.005,517.81,998
03/02/2021,547.82,3042226,553.34,556.99,546.02,999
03/01/2021,550.64,3042180,545.573,552.14,542,1000
02/26/2021,538.85,3755574,546.51,553.09,538,1001
02/25/2021,546.7,4252879,550.27,556.48,535.75,1002
02/24/2021,553.41,3245038,539.8,556.8499,539.065,1003
02/23/2021,546.15,4136532,525.004,548.54,518.28,1004
02/22/2021,533.78,3078594,534.99,541.79,530.79,1005
02/19/2021,540.22,2841457,548,548.99,538.8132,1006
02/18/2021,548.22,2457604,549,550,538.2265,1007
02/17/2021,551.34,2071590,550.99,555.25,543.03,1008
02/16/2021,557.28,2624097,557.286,563.63,552.73,1009
02/12/2021,556.52,2197128,556.94,561.2499,550.85,1010
02/11/2021,557.59,2730587,564.442,565.93,554.22,1011
02/10/2021,563.59,3991264,562.5,566.65,553.463,1012
02/09/2021,559.07,3703499,546,566,543,1013
02/08/2021,547.92,2791721,555,555,543.7,1014
02/05/2021,550.79,2376175,552.26,554.44,545.4778,1015
02/04/2021,552.16,5164537,539.81,559.48,537.51,1016
02/03/2021,539.45,3172288,550.17,550.48,538.243,1017
02/02/2021,548.16,3767569,542.01,555.48,538.935,1018
02/01/2021,539.04,3547507,536.79,545.06,531.73,1019
01/29/2021,532.39,4325264,538,541,530.18,1020
01/28/2021,538.6,5968978,535.88,553.1482,530.74,1021
01/27/2021,523.28,8670277,550.71,556.4187,515.73,1022
01/26/2021,561.93,5023847,554.73,567.99,554.06,1023
01/25/2021,556.78,7207329,567,569.75,548.65,1024
01/22/2021,565.17,7550822,582.1,583.99,564.35,1025
01/21/2021,579.84,11840630,582.45,588.75,570.4,1026
01/20/2021,586.34,32637450,565.42,593.2877,556.86,1027
01/19/2021,501.77,12315810,501,509.25,493.5427,1028
01/15/2021,497.98,5895788,500,506.32,495.1,1029
01/14/2021,500.86,4177357,507.35,514.5,499.58,1030
01/13/2021,507.79,5032099,495.5012,512.3542,493.01,1031
01/12/2021,494.25,5990425,500,501.09,485.6701,1032
01/11/2021,499.1,3812720,507.84,510.725,497.95,1033
01/08/2021,510.4,2973949,511.31,513.24,504.51,1034
01/07/2021,508.89,3686448,508.28,516.44,506.42,1035
01/06/2021,500.49,5346210,511.97,513.0998,499.5,1036
01/05/2021,520.8,3133872,521.55,526.78,515.89,1037
01/04/2021,522.86,4444407,539,540.8,515.085,1038
12/31/2020,540.73,5392322,525.53,545.5,523.1502,1039
12/30/2020,524.59,1876286,530.13,533.2575,523.69,1040
12/29/2020,530.87,4022358,519.9,536.5478,515.4801,1041
12/28/2020,519.12,2891867,516.43,523.66,507.13,1042
12/24/2020,513.97,1143952,515.12,519.345,512.2104,1043
12/23/2020,514.48,2393187,524.76,526.32,514.2,1044
12/22/2020,527.33,1908529,527.69,530.4,520.5,1045
12/21/2020,528.91,3893964,530.05,532.62,521.15,1046
12/18/2020,534.45,4502692,533.2,536.37,526.02,1047
12/17/2020,532.9,3193377,529,535.49,526.44,1048
12/16/2020,524.83,3682392,520.11,527.38,517.69,1049
12/15/2020,519.78,3398209,518.5,524.7,513.56,1050
12/14/2020,522.42,5770424,505.44,524.1603,501.18,1051
12/11/2020,503.22,3210928,495,503.34,494.85,1052
12/10/2020,501.09,3018203,494.56,503.77,492.91,1053
12/09/2020,493.6,4178768,510.53,514.5,491.29,1054
12/08/2020,512.66,4228950,517.9,521.4909,505.55,1055
12/07/2020,515.78,4289293,500.01,517.76,497.77,1056
12/04/2020,498.31,3666243,497.5,504.5,493.64,1057
12/03/2020,497.52,2826116,502.99,508.77,496.04,1058
12/02/2020,503.38,3028358,501.62,506.795,493.5,1059
12/01/2020,504.58,5063234,492.3404,509.47,491.9812,1060
11/30/2020,490.7,3530940,490.08,492.55,481.2678,1061
11/27/2020,491.36,2805762,486.58,493.25,481.845,1062
11/25/2020,485,3598629,485.13,486.9,478.919,1063
11/24/2020,482.88,3557894,478.84,484.05,475.89,1064
11/23/2020,476.62,5416571,490.46,491.15,475.84,1065
11/20/2020,488.24,4255924,485.22,494.76,481.57,1066
11/19/2020,484.67,2254653,482,487.8,480.47,1067
11/18/2020,481.79,3629237,481.95,488.61,477.7212,1068
11/17/2020,480.63,3698082,480.12,487.51,478.8525,1069
11/16/2020,479.1,3953563,480,485.58,477.3,1070
11/13/2020,482.84,3006510,486.77,488.94,477.8,1071
11/12/2020,486.77,5071155,491,496.52,480.4255,1072
11/11/2020,490.76,5460532,483,491.68,478.26,1073
11/10/2020,480.24,8306142,470.95,484.6,463.41,1074
11/09/2020,470.5,10419680,485.54,495.85,467.26,1075
11/06/2020,514.73,4236349,515,515.21,502.51,1076
11/05/2020,513.76,5372781,506.56,518.7337,503.45,1077
11/04/2020,496.95,5137330,495.36,507.73,493.98,1078
11/03/2020,487.22,3690213,484.93,495.305,478.76,1079
11/02/2020,484.12,4408193,478.87,486.3,475,1080
10/30/2020,475.74,7813897,502.01,505.88,472.21,1081
10/29/2020,504.21,11120690,488.5,513.8999,479.34,1082
10/28/2020,486.24,5992731,486.36,494,483.28,1083
10/27/2020,488.93,3627175,490.01,490.49,482.93,1084
10/26/2020,488.24,6186087,487.025,496.82,478.9,1085
10/23/2020,488.28,4927862,488.11,490.06,481.35,1086
10/22/2020,485.23,6997922,494.69,495.14,482,1087
10/21/2020,489.05,17405710,501.03,506.85,488.25,1088
10/20/2020,525.42,10047180,528.14,533.78,522.26,1089
10/19/2020,530.72,7567506,537.07,541.8,525.38,1090
10/16/2020,530.79,6347363,549.5,554.33,530.03,1091
10/15/2020,541.94,5113126,545.52,551.22,535.1,1092
10/14/2020,541.45,9510081,562.61,572.49,541,1093
10/13/2020,554.09,5602498,540.56,557.65,537.2,1094
10/12/2020,539.81,5391074,548.81,551.81,538.24,1095
10/09/2020,539.44,4781259,537.834,544.28,535,1096
10/08/2020,531.79,5386488,533.48,535,524.15,1097
10/07/2020,534.66,7988683,518,536.49,515.815,1098
10/06/2020,505.87,4199034,518.72,521.82,504.16,1099
10/05/2020,520.65,4088069,506.8,520.99,501.6997,1100
10/02/2020,503.06,6071165,516.43,526.3714,502.7,1101
10/01/2020,527.51,8153710,506.03,529.55,503.6,1102
09/30/2020,500.03,4634111,492.57,504.63,489.2704,1103
09/29/2020,493.48,3543193,489.5,496.2868,486.53,1104
09/28/2020,490.65,4773497,489.109,492,477.88,1105
09/25/2020,482.88,3769436,474.39,484.87,468.0258,1106
09/24/2020,473.08,3727201,470.53,477,467.82,1107
09/23/2020,470.61,3726423,491.04,491.04,469,1108
09/22/2020,491.17,3482324,489.01,491.82,479.26,1109
09/21/2020,487.35,5457539,467.692,487.775,466.32,1110
09/18/2020,469.96,6717711,472.51,479.4,458.6,1111
09/17/2020,470.2,5379301,475.16,478.4,463.27,1112
09/16/2020,483.86,4401412,499.99,504.66,483.31,1113
09/15/2020,495.99,5336992,484,497.47,481.63,1114
09/14/2020,476.26,7359126,480.62,488.99,471.3001,1115
09/11/2020,482.03,5035200,486.485,493.73,476.81,1116
09/10/2020,480.67,6240181,503.35,506.29,478.84,1117
09/09/2020,500.19,6848127,519.21,520,492.5743,1118
09/08/2020,507.02,5572684,498.4,522,495,1119
09/04/2020,516.05,8270118,520.18,527.36,485.98,1120
09/03/2020,525.75,9071089,545,554,521.32,1121
09/02/2020,552.84,5886930,553.78,556.5,537.369,1122
09/01/2020,556.55,9581907,532.6,557.3895,532.45,1123
08/31/2020,529.56,4941409,521.16,531.99,517.58,1124
08/28/2020,523.89,4417517,532,539,522,1125
08/27/2020,526.27,9062912,537.775,541,521.2471,1126
08/26/2020,547.53,20373680,492.5,549.04,492.075,1127
08/25/2020,490.58,5727721,488.19,492.47,485.09,1128
08/24/2020,488.81,4762183,495.438,501,483.16,1129
08/21/2020,492.31,3921293,496.46,498.13,490,1130
08/20/2020,497.9,5132480,484.69,498.94,483.89,1131
08/19/2020,484.53,3156218,493.93,494.4985,483.5,1132
08/18/2020,491.87,3505518,484.35,495.3,482.8,1133
08/17/2020,482.35,2423545,484.19,486.24,479.1,1134
08/14/2020,482.68,2943487,482.82,488.325,480.21,1135
08/13/2020,481.33,3008933,478.4,484.45,476.45,1136
08/12/2020,475.47,5441243,471.34,482.49,470.18,1137
08/11/2020,466.93,7329226,479.75,480.92,466.55,1138
08/10/2020,483.38,4691185,493.35,497.4584,478.6269,1139
08/07/2020,494.73,5910348,505.45,508.29,486.68,1140
08/06/2020,509.08,3725861,504.11,510.82,498.7,1141
08/05/2020,502.11,4313526,508.68,510.1021,501.2,1142
08/04/2020,509.64,5607968,498.65,510.4436,498.65,1143
08/03/2020,498.62,5876190,490.86,503.09,490.23,1144
07/31/2020,488.88,5924310,488.29,494.8,484.5,1145
07/30/2020,485.8,6608569,480.7072,488.35,477.5101,1146
07/29/2020,484.48,6611769,492.25,494.92,484.13,1147
07/28/2020,488.51,5986727,496.02,497.7927,487.7601,1148
07/27/2020,495.65,7863069,484.51,496.92,482.31,1149
07/24/2020,480.45,7746247,468.77,487.17,467.54,1150
07/23/2020,477.58,7722034,491.13,491.9,472.0201,1151
07/22/2020,489.82,6954078,492.19,497.2,487.2,1152
07/21/2020,490.1,9127218,506,506.22,488.61,1153
07/20/2020,502.41,11940310,489.14,504.5,484.2001,1154
07/17/2020,492.99,24991350,494.87,503.59,484.14,1155
07/16/2020,527.39,24498990,526.48,535.54,504.3627,1156
07/15/2020,523.26,10066650,516.3,529,510.18,1157
07/14/2020,524.88,15083300,517.08,525.5,490.49,1158
07/13/2020,525.5,18399020,567.98,575.37,520.96,1159
07/10/2020,548.73,21605590,519.73,555.8799,511.28,1160
07/09/2020,507.76,5840541,508.4,510,495.78,1161
07/08/2020,502.78,5691682,498.576,505.1,493.81,1162
07/07/2020,493.16,5669870,497.311,504.82,490.83,1163
07/06/2020,493.81,7838990,480.77,499.5,479.8,1164
07/02/2020,476.89,6351485,485.64,492.28,475.5258,1165
07/01/2020,485.64,9705870,454,488.23,454,1166
06/30/2020,455.04,4198545,450.02,457.59,447,1167
06/29/2020,447.24,4843978,445.23,447.67,432.14,1168
06/26/2020,443.4,6804726,466.39,468.03,442.24,1169
06/25/2020,465.91,4134513,458.86,467.01,454,1170
06/24/2020,457.85,4826191,468.54,472.36,454,1171
06/23/2020,466.26,5948436,466.5,474.01,464.5,1172
06/22/2020,468.04,6272105,455.01,468.59,454.21,1173
06/19/2020,453.72,5933651,449.12,453.97,445.6,1174
06/18/2020,449.87,4277627,448.73,452.76,442.8,1175
06/17/2020,447.77,6529568,441.82,450.46,439.22,1176
06/16/2020,436.13,5514016,425.76,437.96,425.18,1177
06/15/2020,425.5,4471499,421.4,426.49,415.4238,1178
06/12/2020,418.07,6461127,429,434.06,412.45,1179
06/11/2020,425.56,7462868,428.2,445.57,424.1601,1180
06/10/2020,434.48,4896893,436,439.69,430.55,1181
06/09/2020,434.05,6796999,421.65,434.73,420.31,1182
06/08/2020,419.49,5851453,416,420.8,406.5,1183
06/05/2020,419.6,5099561,407.29,420.2392,404.25,1184
06/04/2020,414.33,5410529,422.39,428.71,410.03,1185
06/03/2020,421.97,4316044,426.95,427.1,418.05,1186
06/02/2020,427.31,3494801,425.87,427.59,419.46,1187
06/01/2020,425.92,3748573,418.83,426.72,415.98,1188
05/29/2020,419.73,5270484,417.46,420.295,411.85,1189
05/28/2020,413.44,5660160,417.24,422.3717,411.5,1190
05/27/2020,419.89,10446340,410.38,420.02,397.86,1191
05/26/2020,414.77,7881115,427.77,428.5,413.14,1192
05/22/2020,429.32,5422334,437,439.09,427.18,1193
05/21/2020,436.25,9117325,448.56,448.96,430.25,1194
05/20/2020,447.67,5607257,454.25,455.81,444,1195
05/19/2020,451.04,4810487,453.397,458.97,450.465,1196
05/18/2020,452.58,7780309,451.16,456.36,443.35,1197
05/15/2020,454.19,7243998,440.7,455,437.51,1198
05/14/2020,441.95,9007467,444.9,452.38,432.82,1199
05/13/2020,438.27,7014563,435.69,447,427.27,1200
05/12/2020,431.82,4598211,442,444.17,431.36,1201
05/11/2020,440.52,5486037,436.33,444.8899,435.56,1202
05/08/2020,435.55,5054308,434.14,442,433.6389,1203
05/07/2020,436.53,5650281,436.89,438.88,430.66,1204
05/06/2020,434.26,6660737,429.3,439.77,426.385,1205
05/05/2020,424.68,6286293,427.555,431,421.56,1206
05/04/2020,428.15,7799058,417.78,428.54,414.87,1207
05/01/2020,415.27,8299858,415.1,427.97,411.73,1208
04/30/2020,419.85,7953975,410.31,424.44,408,1209
04/29/2020,411.89,9693137,399.53,415.86,393.6,1210
04/28/2020,403.83,10101230,419.99,421,402.9101,1211
04/27/2020,421.38,6277480,425,429,420.84,1212
04/24/2020,424.99,8670362,425,427.17,415.88,1213
04/23/2020,426.7,13952330,419.26,438.413,419.26,1214
04/22/2020,421.42,21123770,429.725,433,413,1215
04/21/2020,433.83,23177550,444.77,447,425.6,1216
04/20/2020,437.49,12655820,435.17,444.49,430.56,1217
04/17/2020,422.96,12616260,431,432,414.695,1218
04/16/2020,439.17,16128670,437,449.52,431.61,1219
04/15/2020,426.75,13561220,413,434.98,412.25,1220
04/14/2020,413.55,11580980,397.5,417.82,394.8468,1221
04/13/2020,396.72,11692920,371.31,400.51,367.7003,1222
04/09/2020,370.72,7711296,371.06,372.1,363.03,1223
04/08/2020,371.12,6908879,374.01,378.39,368.31,1224
04/07/2020,372.28,7046438,380,381.33,369.34,1225
04/06/2020,379.96,8183921,365.22,380.29,361.71,1226
04/03/2020,361.76,4860768,367.47,370.9,357.51,1227
04/02/2020,370.08,4592477,364.08,370.99,360.06,1228
04/01/2020,364.08,6672454,376.05,380.233,361.02,1229
03/31/2020,375.5,9366464,367.93,383.01,366.44,1230
03/30/2020,370.96,8621964,363,377.8,361.17,1231
03/27/2020,357.12,7948775,359.09,368.56,353,1232
03/26/2020,362.99,7235016,344,363.84,341.73,1233
03/25/2020,342.39,8767171,361.02,362,339.17,1234
03/24/2020,357.32,11638680,369.99,372.93,353.0301,1235
03/23/2020,360.27,13449380,347.89,366.11,340.8838,1236
03/20/2020,332.83,10853850,342.31,350.49,332,1237
03/19/2020,332.03,10615960,324.33,348.51,316.82,1238
03/18/2020,315.47,12593650,302.395,331.5794,300,1239
03/17/2020,319.75,10013910,306.19,322.9,290.25,1240
03/16/2020,298.84,10559940,306.63,334.35,294.75,1241
03/13/2020,336.295,9458197,330.51,336.42,307.39,1242
03/12/2020,315.25,12071590,326.5,335.72,307.32,1243
03/11/2020,349.92,6058782,358.92,362.98,344.79,1244
03/10/2020,364.13,7604444,356.425,364.54,347.85,1245
03/09/2020,346.49,7405458,343.86,357.47,341.7209,1246
03/06/2020,368.97,8147165,367.7,371.31,356.85,1247
03/05/2020,372.78,8746985,381,391.4,368.6401,1248
03/04/2020,383.79,5487340,377.77,384.01,370.51,1249
03/03/2020,368.77,8364623,381.03,393.52,367.4,1250
03/02/2020,381.05,6997891,373.11,381.36,364.502,1251
02/28/2020,369.03,11178570,364.21,376.77,356.8,1252
02/27/2020,371.71,10967700,371.46,391.5624,370.5962,1253
02/26/2020,379.24,8961126,366.31,382,365,1254
02/25/2020,360.09,6481243,372,375.65,357.72,1255
02/24/2020,368.7,6936418,364.76,372.82,361,1256
